timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
22579,-2.0,-2.0,-1.0747,-1.8321,-2.4733,-3.4885,37.0,20.0,2.2405,6.7377,0
22814,-2.0,-1.4302,-0.8257,-8.8473,19.9084,-2.626,37.0,20.0,2.3771,6.724,0
23025,-2.0,-1.4302,-0.8257,-8.8473,19.9084,-2.626,37.0,20.0,2.3745,6.7396,0
23235,-2.0,-1.4302,-0.8257,-8.8473,19.9084,-2.626,37.0,20.0,2.3966,6.7133,0
24445,-2.0,-2.0,0.3035,-0.1832,-2.458,2.6565,37.0,20.0,2.4548,6.7468,0
24657,1.9999,-2.0,-1.5967,2.8015,-7.5344,1.9389,37.0,20.0,2.2591,6.727,0
24892,1.9999,-2.0,-1.5967,2.8015,-7.5344,1.9389,37.0,20.0,2.3682,6.7251,0
25102,-2.0,-0.8157,-2.0,-2.3053,19.9389,3.771,37.0,20.0,2.2983,6.764,0
25314,-2.0,-0.1675,-0.3262,0.9618,-4.1145,0.6565,37.0,20.0,2.2983,6.7476,0
25525,1.9999,0.6838,1.7595,4.2443,0.4885,6.0229,37.0,20.0,2.1813,6.7188,0
25737,1.9999,0.6838,1.7595,4.2443,0.4885,6.0229,37.0,20.0,2.4278,6.7331,0
25947,-2.0,-1.0923,-1.811,-5.8473,10.6031,0.2901,37.0,20.0,2.388,6.7237,0
26158,-2.0,-2.0,-2.0,-5.5878,-3.5878,1.7252,37.0,20.0,2.3573,6.7443,0
26370,-2.0,-0.1096,-2.0,-2.0305,13.1908,-2.5802,37.0,20.0,2.5085,6.7151,0
26582,-2.0,-2.0,0.1426,-3.6031,2.6947,-0.0382,37.0,20.0,2.5187,6.6888,0
26793,-2.0,-2.0,0.1426,-3.6031,2.6947,-0.0382,37.0,20.0,2.4454,6.7237,0
27026,-2.0,-2.0,1.9999,-4.1679,-9.855,6.5954,37.0,20.0,2.4483,6.7424,0
27238,-2.0,-1.4858,-2.0,0.9466,-10.2137,1.8321,37.0,20.0,2.5265,6.7063,0
27450,0.4121,0.8845,1.9999,-0.6336,11.8779,-9.0763,37.0,20.0,2.4309,6.724,0
27661,0.4121,0.8845,1.9999,-0.6336,11.8779,-9.0763,37.0,20.0,2.4478,6.7026,0
