timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
21053,-0.0066,-0.999,0.0552,-0.5267,6.0305,0.6107,39.8,20.0,1.1307,6.1559,0
21264,-0.0178,-0.9961,0.0557,-0.5573,5.5344,0.4198,39.8,20.0,1.1274,6.1461,0
21476,-0.0046,-0.9949,0.0579,-1.1221,5.9924,0.6183,39.8,20.0,1.1314,6.1584,0
21688,-0.0063,-1.0002,0.0576,-0.5954,6.0305,0.458,39.8,20.0,1.1325,6.163,0
21899,-0.011,-0.9988,0.0527,-0.3588,5.9313,0.5954,39.8,20.0,1.1258,6.1423,0
22111,-0.0115,-1.001,0.0503,-0.6489,5.8244,0.542,39.8,20.0,1.1289,6.1622,0
22323,-0.012,-0.9995,0.0562,-0.2137,5.8092,0.6336,39.8,20.0,1.1265,6.1588,0
22534,-0.0063,-1.0024,0.0518,-0.5344,5.7786,0.5954,39.9,20.0,1.1271,6.1728,0
22770,-0.0105,-0.9995,0.051,-0.6565,5.9389,0.5954,39.9,20.0,1.1279,6.1435,0
22981,-0.0073,-1.001,0.0535,-0.458,5.9237,0.8397,39.9,20.0,1.125,6.1403,0
23193,-0.01,-0.9988,0.0571,-0.771,5.9313,0.5725,39.9,20.0,1.1204,6.1688,0
23405,0.0,-0.9932,0.0615,-1.2061,6.4351,0.8855,39.9,20.0,1.1245,6.1429,0
23616,-0.01,-1.001,0.063,-0.7328,5.8244,0.855,39.9,20.0,1.1227,6.1661,0
23828,-0.0129,-1.0005,0.0569,-0.6489,5.7939,0.5725,39.9,20.0,1.129,6.206,0
24039,-0.0068,-0.9976,0.0581,-0.6641,5.6794,0.5038,39.9,20.0,1.1324,6.1775,0
24251,-0.0027,-0.999,0.0562,-0.3435,6.1527,0.3664,39.9,20.0,1.1343,6.1726,0
24463,-0.0132,-0.9985,0.0547,-0.5573,5.9466,0.4275,39.9,20.0,1.1314,6.2073,0
24675,-0.0088,-0.9983,0.0518,-0.6031,5.771,0.3817,39.8,20.0,1.1315,6.1753,0
24911,-0.002,-0.9949,0.0593,-0.7023,5.9847,0.2977,39.8,20.0,1.1304,6.1416,0
25122,-0.0063,-0.9983,0.0542,-0.8473,6.0611,0.4733,39.8,20.0,1.1297,6.1384,0
25334,-0.0063,-0.998,0.0576,-0.4656,5.5649,0.4275,39.8,20.0,1.1277,6.1501,0
25545,-0.0068,-1.0012,0.0562,-0.5573,6.2214,0.4427,39.8,20.0,1.1271,6.1424,0
25757,-0.0017,-1.002,0.0527,-0.9771,5.6565,0.6183,39.8,20.0,1.1234,6.1411,0
25969,-0.009,-0.9966,0.0552,-0.6183,5.9771,0.4427,39.8,20.0,1.1219,6.154,0
26180,-0.0178,-0.9988,0.0498,-1.1527,5.6641,0.6031,39.8,20.0,1.1212,6.1402,0
26392,-0.0073,-0.9968,0.0544,-0.7023,6.1527,0.7863,39.8,20.0,1.121,6.1422,0
26604,-0.0017,-0.9907,0.052,-1.0382,6.2061,0.4733,39.8,20.0,1.1271,6.1556,0
