timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
23406,-0.0071,-0.9927,0.0583,-0.8931,5.6107,0.5115,43.6,27.4,1.1272,6.0973,0
23617,-0.0085,-0.99,0.0547,-0.7252,5.6947,0.6489,43.6,27.4,1.1297,6.0964,0
23829,-0.0073,-0.9971,0.0493,-0.4733,5.7863,0.5573,43.6,27.4,1.1264,6.1266,0
24041,-0.0081,-0.9902,0.0625,-0.8626,5.5573,0.2672,43.6,27.4,1.1335,6.0984,0
24252,-0.0088,-1.0022,0.0557,-0.6718,5.626,0.7252,43.6,27.4,1.1264,6.0939,0
24464,-0.0054,-0.9902,0.0613,-1.0153,5.7557,0.5115,43.6,27.4,1.1304,6.1124,0
24676,-0.0105,-0.9993,0.0527,-0.2748,5.6718,0.6718,43.6,27.4,1.1224,6.1295,0
24912,-0.0173,-1.0154,0.0496,-1.0,5.5267,0.8092,43.6,27.4,1.1251,6.1001,0
25123,-0.0085,-0.9907,0.0562,-0.2519,5.6565,0.2748,43.6,27.4,1.1248,6.0959,0
25335,-0.0054,-0.9861,0.0554,-0.1908,5.5191,0.6336,43.6,27.4,1.1337,6.0939,0
25546,-0.0105,-0.9993,0.064,-0.6107,5.6031,0.7405,43.6,27.4,1.1267,6.0961,0
25758,-0.0117,-1.001,0.0564,-0.5954,5.4962,0.3893,43.6,27.4,1.1273,6.1357,0
25970,-0.0098,-1.0007,0.0559,-0.5954,5.5344,0.6641,43.6,27.4,1.131,6.0967,0
26181,-0.0088,-0.9963,0.0579,-0.6947,5.6412,0.5038,43.6,27.4,1.1332,6.1,0
26393,-0.0088,-1.0,0.0605,-0.7939,5.6183,0.6565,43.6,27.4,1.1245,6.1062,0
26604,-0.0105,-0.9973,0.0571,-0.5267,5.6641,0.8931,43.6,27.4,1.1323,6.0933,0
26816,-0.012,-0.9993,0.0515,-0.6183,5.6565,0.5496,43.6,27.4,1.1274,6.1274,0
27052,-0.0171,-0.9995,0.0466,-0.8779,5.2824,0.5573,43.6,27.4,1.1267,6.1142,0
27263,-0.0063,-0.9939,0.0605,-0.8702,5.6794,0.374,43.6,27.4,1.1285,6.0975,0
27475,-0.0051,-1.0012,0.0605,-0.4046,5.6336,0.7481,43.6,27.4,1.1268,6.1122,0
27687,-0.0098,-1.002,0.0566,-0.6183,5.3893,0.7481,43.6,27.4,1.1289,6.11,0
27898,-0.01,-0.9946,0.0586,-0.8244,5.7176,0.4885,43.6,27.4,1.1281,6.0976,0
28110,-0.0088,-0.9946,0.0598,-0.6336,5.626,0.5725,43.6,27.4,1.1238,6.109,0
28322,-0.0085,-0.9993,0.0554,-0.5802,5.5344,0.7557,43.6,27.4,1.1159,6.114,0
28533,-0.0134,-0.9993,0.0583,-0.6947,5.7099,0.6718,43.6,27.4,1.1133,6.0921,0
28745,-0.0054,-0.9983,0.0562,-0.2901,5.6794,0.5267,43.6,27.4,1.1281,6.1267,0
28957,-0.0044,-0.9985,0.05,-0.687,5.6031,0.3588,43.5,27.4,1.1295,6.1079,0
29193,-0.0093,-0.9958,0.0591,-0.5954,5.3969,0.771,43.5,27.4,1.1206,6.1156,0
29404,-0.0083,-0.9973,0.0571,-0.6641,5.7176,0.5802,43.5,27.4,1.1255,6.0964,0
29616,-0.0061,-0.9983,0.0566,-0.5038,5.6031,0.5496,43.5,27.4,1.132,6.1135,0
29828,-0.01,-0.998,0.0552,-0.9618,5.4733,0.6107,43.5,27.4,1.1313,6.11,0
30039,-0.011,-0.9985,0.0605,-0.2748,5.5344,0.7405,43.5,27.4,1.1271,6.0972,0
30251,-0.0083,-0.9988,0.0623,-0.5267,5.5038,0.5344,43.5,27.4,1.1246,6.113,0
30463,-0.009,-0.9998,0.0544,-0.771,5.4733,0.6489,43.5,27.4,1.127,6.1069,0
30674,-0.0071,-0.9963,0.0591,-0.5191,5.5191,0.5649,43.5,27.4,1.1253,6.0948,0
30886,-0.0105,-0.9966,0.0613,-0.4962,5.6031,0.5344,43.5,27.4,1.1228,6.1253,0
31098,-0.0132,-0.9954,0.054,-0.5344,5.771,0.7939,43.4,27.4,1.1249,6.1247,0
31334,-0.0088,-0.9978,0.0547,-0.3969,5.8626,0.6183,43.4,27.4,1.1242,6.0983,0
31545,-0.0066,-0.9941,0.0583,-0.4275,5.6183,0.5954,43.4,27.4,1.1234,6.0947,0
31757,-0.0095,-0.9971,0.0618,-0.8015,5.5573,0.5496,43.4,27.4,1.1233,6.1268,0
31969,-0.0061,-0.9966,0.0615,-0.5344,5.7939,0.3282,43.4,27.4,1.1167,6.0957,0
32180,-0.0071,-0.9961,0.0569,-0.6031,5.7328,0.6489,43.4,27.4,1.1186,6.111,0
32392,-0.0137,-0.9971,0.0598,-0.6718,5.8092,0.6794,43.4,27.4,1.1269,6.1108,0
32603,-0.0083,-1.002,0.064,-0.6489,5.4504,0.5725,43.4,27.4,1.1266,6.096,0
32815,-0.0056,-0.9951,0.0549,-0.6489,5.5496,0.5802,43.4,27.4,1.1182,6.1065,0
33027,-0.0083,-0.9971,0.0515,-0.5496,5.7176,0.4275,43.4,27.4,1.1204,6.097,0
33238,-0.0122,-0.9995,0.0532,-0.5496,5.5038,0.8092,43.4,27.4,1.1281,6.1094,0
33474,-0.0085,-0.9995,0.0562,-0.916,5.6031,0.6718,43.4,27.4,1.1171,6.1079,0
33685,-0.0125,-1.002,0.0574,-0.3359,5.542,0.5496,43.4,27.4,1.1208,6.0919,0
33897,-0.0112,-0.9961,0.0564,-0.7328,5.8015,0.7634,43.4,27.4,1.1182,6.1057,0
34109,-0.0063,-0.9983,0.054,-0.4427,5.4504,0.7176,43.4,27.4,1.1187,6.11,0
34320,-0.0107,-0.9929,0.0586,-0.7405,5.0916,0.4809,43.4,27.4,1.1225,6.0977,0
34532,-0.0078,-0.9956,0.0615,-0.6183,5.6336,0.4885,43.4,27.4,1.1246,6.0835,0
34744,-0.0112,-0.9939,0.0535,-0.5267,5.4962,0.5954,43.4,27.4,1.121,6.1137,0
34955,-0.0068,-0.9998,0.0613,-0.5267,5.7481,0.4351,43.4,27.4,1.1241,6.1005,0
35167,-0.0127,-0.9958,0.0559,-0.7481,5.771,0.4198,43.4,27.4,1.1226,6.1308,0
35378,-0.0078,-1.0071,0.0601,-0.8931,5.374,0.855,43.5,27.4,1.1324,6.0975,0
35615,-0.0142,-0.9978,0.0554,-0.6183,5.771,0.4046,43.5,27.4,1.1289,6.1241,0
35827,-0.009,-0.9963,0.0559,-0.7176,5.313,0.6107,43.5,27.4,1.1085,6.096,0
36038,-0.0103,-0.9971,0.0591,-0.7481,5.3435,0.5115,43.5,27.4,1.1195,6.0955,0
36250,-0.0088,-0.9968,0.0596,-1.0229,5.8092,0.6794,43.5,27.4,1.1262,6.1071,0
36461,-0.0071,-0.9971,0.0554,-0.8473,5.7099,0.771,43.5,27.4,1.1205,6.0934,0
