timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
84881,1.9999,1.2522,-2.0,1.5954,14.0382,3.7863,41.2,20.0,2.7046,7.4076,0
85093,1.9999,-0.1851,0.7043,0.0,0.0,0.0,41.2,20.0,2.6544,7.4456,0
86139,-2.0,0.0698,-0.1653,0.0,0.0,0.0,41.2,20.0,2.8363,7.4484,0
86351,1.9999,0.6951,-2.0,2.0763,-4.5344,0.6718,41.2,20.0,2.735,7.4294,0
86562,1.9999,0.6951,-2.0,2.0763,-4.5344,0.6718,41.2,20.0,2.6851,7.4835,0
86773,1.9999,0.6951,-2.0,2.0763,-4.5344,0.6718,41.2,20.0,2.7538,7.4022,0
87773,1.9999,0.6951,-2.0,2.0763,-4.5344,0.6718,41.2,20.0,2.5782,7.4734,0
89553,-2.0,-0.8818,1.9999,2.9466,-3.2748,-1.2443,41.2,20.0,2.7187,7.4671,0
89765,1.9999,-2.0,1.2341,-1.1298,4.8702,-4.0382,41.2,20.0,2.7036,7.4378,0
89977,0.1716,-1.9456,-2.0,-5.4046,-1.3588,-1.2672,41.2,20.0,2.6444,7.5311,0
90188,1.2043,-0.2366,1.9999,-1.1756,16.458,3.8855,41.2,20.0,2.4211,7.7695,0
90399,-1.6079,-0.978,1.9999,-3.458,10.7939,5.5191,41.2,20.0,2.5746,7.3855,0
90611,-2.0,-2.0,1.373,-8.1832,14.542,-0.8626,41.2,20.0,2.8246,7.3353,0
90823,-2.0,0.113,-1.5959,1.1221,10.3282,6.8626,41.2,20.0,2.7785,7.462,0
91034,-2.0,0.0645,-0.8743,-5.1908,18.313,6.1298,41.2,20.0,2.79,7.5413,0
91246,-2.0,-2.0,1.9999,2.5649,20.7405,-5.6794,41.2,20.0,2.6323,7.5552,0
91457,-2.0,0.5564,-1.5151,4.0916,9.313,-3.2824,41.2,20.0,2.6481,7.5767,0
91692,-2.0,-0.1729,-1.8589,10.0534,-14.6031,-6.084,41.2,20.0,2.737,7.5083,0
91904,-2.0,0.0701,-1.9136,-1.6565,1.0153,-4.9847,41.2,20.0,2.7752,7.5172,0
92116,-2.0,-1.5139,1.9999,-1.8092,-7.4275,6.6489,41.2,20.0,2.8466,7.4846,0
92327,-2.0,-1.1841,1.6416,4.7481,-1.9466,-1.6412,41.2,20.0,2.8653,7.5676,0
92539,1.9999,-0.1465,-0.6506,3.084,-5.7099,-11.6947,41.2,20.0,2.985,7.5511,0
92750,-0.4739,-1.9983,1.9999,-2.1374,2.8931,-1.6031,41.2,20.0,2.9508,7.5577,0
92962,1.9999,-1.2922,-2.0,-1.3359,0.1527,-2.3893,41.2,20.0,2.9652,7.5628,0
93173,1.9099,0.437,-2.0,-3.0916,16.3511,3.9618,41.2,20.0,2.9309,7.2138,0
93385,-0.5764,-2.0,1.9999,1.4427,21.145,-4.2977,41.2,20.0,2.9573,7.3021,0
93596,1.8015,-0.4761,-1.2908,-4.145,-20.8168,1.145,42.8,20.0,2.9447,7.3483,0
93832,-1.5664,-0.6748,-2.0,-4.8779,-4.7786,-0.9618,42.8,20.0,3.0149,7.3374,0
94044,0.2622,-0.3865,-2.0,0.4427,-8.5191,-4.855,42.8,20.0,3.053,7.368,0
94256,1.9999,-1.4546,1.9999,-6.2366,20.6718,5.0534,42.8,20.0,3.0261,7.3095,0
94467,-2.0,-1.0974,-1.2493,1.4885,17.2519,5.6565,42.8,20.0,2.9903,7.355,0
94679,-2.0,-1.0974,-1.2493,1.4885,17.2519,5.6565,42.8,20.0,2.9309,7.3299,0
94889,-2.0,0.3372,-1.2686,2.1985,-4.2443,6.4275,42.8,20.0,3.0797,7.4004,0
95100,-2.0,0.0139,1.9999,-9.1527,18.4427,2.084,42.8,20.0,3.0993,7.3524,0
95312,-2.0,-1.2468,1.9999,-2.9771,-3.2977,-6.9695,42.8,20.0,2.9483,7.3309,0
95524,0.5679,1.4031,-2.0,4.6794,0.0153,4.7481,42.8,20.0,2.9894,7.306,0
95735,-2.0,0.1147,-1.885,-6.855,23.1527,-6.9847,42.9,20.0,2.92,7.3254,0
95971,1.9999,-1.5356,1.9999,-1.5115,-5.6947,3.458,42.9,20.0,3.1125,7.1824,0
96182,-2.0,0.8379,-1.2766,-14.9924,24.2519,0.458,42.9,20.0,3.0437,7.3489,0
96394,-2.0,-1.6716,-1.7561,7.6641,1.0,0.229,42.9,20.0,3.029,7.2343,0
96605,1.9999,-0.3965,-2.0,-7.7634,28.3053,0.9008,42.9,20.0,3.1616,7.2703,0
96816,1.9999,-1.1914,-2.0,1.2977,19.6183,-1.8702,42.9,20.0,3.0395,7.2487,0
97028,1.9999,-1.6741,1.9999,-4.1756,24.8702,2.0534,42.9,20.0,3.1147,7.2754,0
97240,-2.0,-0.2634,-1.6677,4.6641,-1.9008,6.7023,42.9,20.0,3.1306,7.3132,0
97451,-2.0,-0.4446,0.2642,-4.6565,21.5878,4.1832,42.9,20.0,3.1803,7.2963,0
97663,-1.8262,-2.0,1.9999,-2.8702,17.0458,6.3359,42.9,20.0,3.0702,7.4139,0
97875,1.9999,-0.6379,-2.0,-5.3588,10.4733,10.0687,43.0,37.0,3.0601,7.3647,0
98110,1.9999,-1.1531,1.6033,4.9313,-3.3664,2.1985,43.0,37.0,3.2529,7.2325,0
98322,-2.0,-1.3188,-1.8032,-4.6947,20.626,0.9008,43.0,37.0,3.0928,7.1469,0
98533,-0.9653,-1.3606,1.9999,-3.4122,-9.3817,-0.1069,43.0,37.0,3.0239,7.1985,0
98745,-2.0,-0.2561,-2.0,0.2748,26.542,6.8321,43.0,37.0,3.0764,7.1902,0
98957,1.9999,-1.4226,-1.1753,0.1985,-2.0,-7.4275,43.0,37.0,3.0697,7.2013,0
99168,-2.0,-0.1118,-2.0,-2.1145,7.7176,0.6641,43.0,37.0,3.0546,7.1883,0
99380,1.9999,-1.3633,0.4712,-1.916,6.2519,-4.771,43.0,37.0,3.1116,7.2265,0
99592,1.9999,-0.7461,-1.4109,2.8321,3.1603,-0.8779,43.0,37.0,3.0921,7.1246,0
99803,-2.0,-2.0,1.9999,4.0382,1.9008,2.6031,43.0,37.0,3.0991,7.1103,0
100015,-2.0,-2.0,1.9999,-9.3053,-7.6794,-3.0916,43.0,37.0,3.0426,7.2905,0
100250,1.9999,0.1123,-2.0,1.2519,-14.8931,-0.3053,43.0,37.0,3.119,7.5623,0
100462,-2.0,-1.2227,-0.4924,1.2519,8.7405,3.9008,43.0,37.0,2.7449,7.3813,0
100674,-1.396,1.0186,-2.0,-6.0687,8.9695,-5.8015,43.0,37.0,3.1363,7.3441,0
100885,-2.0,-0.6919,-1.707,-2.9389,13.9237,-6.5191,43.0,37.0,3.1377,7.5278,0
101097,-0.4319,-2.0,1.9999,-4.229,2.9008,2.2061,43.0,37.0,2.9298,7.6543,0
101308,-2.0,-0.3374,1.3091,-0.9389,3.4198,3.8092,43.0,37.0,2.8693,7.5951,0
101520,1.9999,-0.2876,-0.4424,-2.8015,8.6107,-7.2443,43.0,37.0,3.0448,7.5224,0
101731,1.9999,-2.0,1.55,3.084,12.2366,-1.6336,43.0,37.0,3.1404,7.4425,0
101943,1.9999,-2.0,1.4597,9.7405,-4.9695,2.3893,43.0,37.0,3.0862,7.4174,0
102155,-2.0,0.3015,-1.2966,-1.5725,12.0,3.771,43.0,37.0,2.9919,7.4988,0
102390,-0.3804,-1.7156,1.9999,5.8855,-5.0305,4.1603,43.0,37.0,3.161,7.4844,0
102602,-1.9358,-0.2847,-2.0,-3.5954,7.7557,7.145,43.0,37.0,3.1108,7.4999,0
102814,1.9999,-0.9233,-0.6553,4.6412,8.6183,5.5191,43.0,37.0,2.9119,7.4678,0
103025,-0.5791,-2.0,1.9999,1.9542,11.3359,3.9695,43.0,37.0,3.0625,7.4722,0
103237,-1.5295,-1.2192,1.9999,8.6489,4.2214,4.0916,43.0,37.0,3.1421,7.4344,0
103448,1.9999,0.1479,-1.6323,-2.0611,-5.1527,-4.2137,43.0,37.0,3.2246,7.428,0
103660,0.3008,-0.4768,-2.0,6.1374,-8.4962,-0.1298,43.0,37.0,3.144,7.4635,0
103872,-2.0,-2.0,-1.2346,4.7405,-18.3359,-2.1298,43.0,37.0,3.1993,7.4505,0
104083,-2.0,-1.8652,1.9999,0.1679,9.5802,-1.0153,43.0,37.0,3.0325,7.4657,0
104295,1.9999,-1.9568,0.7102,-2.6336,6.7939,3.6412,43.6,26.6,2.9054,7.432,0
104531,-2.0,-1.2036,0.5959,-2.6641,5.1374,-3.916,43.6,26.6,3.098,7.3856,0
104742,-2.0,-0.5857,-1.1934,9.9695,0.2977,2.1298,43.6,26.6,3.0791,7.428,0
104954,1.9999,-0.9443,1.9999,-3.3817,3.0153,6.4275,43.6,26.6,3.0853,7.4174,0
105165,-1.7891,-0.9126,-2.0,-0.0687,5.8779,-5.1527,43.6,26.6,3.0797,7.4537,0
105377,-2.0,-0.4307,0.3164,-7.3359,12.1756,7.7863,43.6,26.6,3.0612,7.4981,0
105588,-0.8188,-1.6599,1.9999,-0.6641,-2.4122,-1.4198,43.6,26.6,3.1614,7.492,0
105800,1.7732,-1.1997,-2.0,-4.4962,22.7405,2.9389,43.6,26.6,3.1059,7.4249,0
106011,-2.0,-2.0,1.9999,-5.3664,-11.5954,-1.5344,43.6,26.6,3.1158,7.4631,0
106223,-2.0,0.7288,-0.4146,1.8015,8.8473,3.9618,43.6,26.6,3.1133,7.5491,0
106434,-1.7244,-2.0,1.9999,4.0992,2.1985,2.2595,43.6,26.6,2.985,7.5055,0
106669,-1.8191,0.0852,-2.0,-8.9924,18.1985,8.6489,43.6,26.6,3.1957,7.4242,0
106881,-1.9849,0.9299,-2.0,-8.0229,14.3817,-6.3435,43.6,26.6,3.2257,7.532,0
107092,-2.0,-1.8657,1.1262,4.8931,12.5267,2.8168,43.6,26.6,3.1858,7.4992,0
107304,-2.0,-1.426,0.2131,3.0763,13.4656,5.4198,43.6,26.6,3.2424,7.5481,0
107516,-2.0,-1.5686,-0.1431,-0.7023,-27.9008,-5.0992,43.6,26.6,3.1927,7.4871,0
107727,-2.0,-0.4602,0.123,5.3435,5.4046,4.1603,43.6,26.6,3.1644,7.4966,0
107939,-2.0,1.0688,-1.6267,-4.1374,-2.5573,5.5191,43.6,26.6,3.1639,7.4668,0
108150,-2.0,-1.0659,1.9999,-3.5725,15.9313,0.4504,43.6,26.6,3.2798,7.4725,0
108362,1.7549,0.0969,-2.0,-3.5725,9.8244,6.5038,43.6,26.6,3.2725,7.4455,0
108573,-0.1641,0.8545,-2.0,-4.6107,-7.9313,5.6489,43.6,26.6,3.217,7.4486,0
108808,1.6245,-1.9834,1.9999,-1.7252,25.8473,-1.145,43.6,26.6,3.3357,7.4051,0
109020,1.9999,-0.9211,-1.198,-1.5573,15.6489,7.5573,43.6,26.6,3.3955,7.4817,0
109231,-2.0,1.188,-1.1567,0.0,0.0,0.0,43.6,26.6,3.2269,7.4767,0
109443,-2.0,-0.5833,-0.0767,-1.9771,16.7863,-5.0153,43.6,26.6,3.178,7.4713,0
109654,1.6133,-2.0,1.6653,-5.7176,0.0382,-1.0916,43.6,26.6,3.2721,7.4459,0
109866,1.9999,-1.05,-1.0466,1.8321,7.2672,-10.3435,43.6,26.6,3.2131,7.4124,0
110077,0.2893,-1.1716,-2.0,0.6794,14.7252,4.8931,43.6,26.6,3.2797,7.45,0
110289,-1.0024,-2.0,1.9999,-5.084,3.4351,0.4122,43.6,26.6,3.2237,7.4803,0
110501,-2.0,-0.3938,1.9999,-2.3588,-1.0076,9.7023,43.6,26.6,3.2324,7.4309,0
110712,-2.0,0.2419,-1.3088,-1.2061,6.7328,1.9313,44.0,30.3,3.1825,7.4343,0
110948,1.9999,0.7942,-1.9131,-2.8779,19.2443,4.0153,44.0,30.3,3.2308,7.4219,0
111159,-2.0,-0.7314,1.3499,0.3282,7.0,-6.0534,44.0,30.3,3.2227,7.4712,0
111371,-2.0,0.2839,0.2607,-10.9542,9.313,-2.145,44.0,30.3,3.1457,7.4888,0
111582,-1.4788,0.2207,-2.0,0.8092,15.4656,4.8702,44.0,30.3,3.2068,7.4242,0
111794,1.4375,0.9565,-2.0,-1.5649,-1.855,-6.6489,44.0,30.3,3.2389,7.4264,0
112005,1.9999,-1.4004,1.9999,-0.8473,3.084,1.5191,44.0,30.3,3.2385,7.4263,0
112217,-2.0,-1.4097,1.9999,4.8779,-2.4733,3.3053,44.0,30.3,3.2722,7.4455,0
112429,-2.0,-1.6072,0.7405,0.687,3.1069,0.1908,44.0,30.3,3.2858,7.432,0
112640,1.9999,-1.4519,-0.3728,-3.4122,12.9466,1.1679,44.0,30.3,3.3401,7.3971,0
112852,-2.0,-0.8811,1.2454,-5.9771,-8.9771,0.7099,44.0,28.2,3.2194,7.4546,0
113087,0.1675,-2.0,1.9999,5.1527,-19.5344,-6.916,44.0,28.2,3.0986,7.4667,0
113299,-2.0,-2.0,1.9999,-3.0458,13.145,-2.0992,44.0,28.2,3.0325,7.4784,0
113511,1.9999,-1.5979,1.1973,-6.3893,-6.9466,-3.9466,44.0,28.2,3.229,7.4491,0
113722,1.9999,-1.0581,1.9999,4.7252,-4.7634,2.6031,44.0,28.2,3.2096,7.4657,0
113934,-2.0,-1.2881,1.9999,-9.7939,23.7481,-5.5038,44.0,28.2,3.2248,7.4208,0
114145,0.8186,-1.8755,1.9999,3.8473,-1.0229,1.6794,44.0,28.2,3.2541,7.3874,0
114357,-2.0,-0.8118,-1.4592,-11.2137,29.4733,0.2672,44.0,28.2,3.2952,7.3813,0
114568,1.9999,-0.5352,-1.0295,-4.5344,7.9237,1.1221,44.0,28.2,3.1894,7.4102,0
114780,-0.3359,-1.2144,-2.0,2.313,0.5725,-4.5802,44.0,28.2,3.2888,7.3799,0
114991,1.9999,-0.3806,-1.6841,-17.313,7.9084,-3.2824,44.0,28.2,3.1179,7.3803,0
115227,1.9999,-1.947,1.9999,-9.9695,2.4427,-6.5878,44.0,28.2,3.1751,7.3411,0
115438,-0.3855,-2.0,1.9999,0.1221,2.4885,-8.5038,44.0,28.2,3.2436,7.4004,0
115650,1.9999,0.3525,-2.0,-6.2443,8.1756,2.1374,44.0,28.2,3.3737,7.3868,0
115861,1.9999,-1.3674,1.9999,3.9542,-2.8321,4.5267,44.0,28.2,3.4127,7.4191,0
116073,-2.0,-2.0,1.9999,-6.2443,20.0763,5.7939,44.0,28.2,3.4117,7.392,0
116284,-2.0,-1.1279,0.6345,-4.916,-13.3206,-3.2672,44.0,28.2,3.3317,7.4223,0
116495,-2.0,-1.3262,0.0833,-0.5649,8.458,0.8931,44.0,28.2,3.3516,7.4042,0
116707,-0.1638,-2.0,1.9999,1.3817,-2.4046,-1.7176,44.0,28.2,3.3457,7.4118,0
116919,-2.0,-1.395,0.7957,3.6336,13.3969,1.2595,44.0,28.2,3.3775,7.3864,0
117130,-2.0,-1.1667,1.9999,-0.8321,2.0992,1.7481,44.0,28.2,3.2642,7.3512,0
117366,-2.0,-1.9045,1.9999,-4.0992,6.4046,-1.5496,44.0,28.2,3.4879,7.3044,0
117577,-1.79,-1.8477,1.9999,-9.4122,34.626,2.8855,44.0,28.2,3.3967,7.5423,0
117789,1.9999,-0.3218,-1.2744,-1.1679,4.3053,-7.1221,44.0,28.2,3.217,7.501,0
118000,0.2292,-0.1318,-2.0,4.6718,15.687,4.2824,44.0,28.2,3.0923,7.4874,0
118212,-2.0,-2.0,1.9999,-10.3664,16.1679,-0.1145,44.0,28.2,3.2082,7.461,0
118423,1.9999,-0.7148,1.2578,1.2901,-29.2061,-3.6718,44.0,28.2,3.2735,7.4395,0
118635,-2.0,-0.6475,0.1646,5.6031,-1.2595,-2.374,44.0,28.2,3.3274,7.4218,0
118846,0.8218,-1.2664,1.9999,3.2061,-18.8626,-5.771,44.0,28.2,3.376,7.4344,0
119058,1.7559,-0.2087,1.9999,-1.4046,4.9313,5.7252,44.0,28.2,3.4413,7.4567,0
119269,-1.7319,-1.3438,1.9999,0.4122,5.0611,-0.0305,44.0,28.2,3.2928,7.4324,0
119505,1.9999,-1.2732,0.6917,3.374,-1.0,1.7634,44.0,28.2,3.4443,7.3987,0
119716,1.9999,-0.8035,-0.6592,1.4122,-17.9313,0.313,44.0,28.2,3.4695,7.4102,0
119927,1.9999,-0.1335,-0.7976,-6.0611,7.5725,3.3206,44.0,28.2,3.426,7.4316,0
120139,-0.032,-1.4226,1.9999,0.7634,10.0305,5.7557,44.0,28.2,3.2077,7.5472,0
120350,1.9999,-0.749,1.3884,-0.8931,-0.771,-2.8321,44.0,28.2,3.2649,7.4958,0
120562,-2.0,-1.9019,1.9999,-5.1374,10.9542,7.7557,44.0,28.2,3.314,7.4948,0
120774,-2.0,-0.5081,-1.325,2.916,-17.0687,-4.855,44.0,28.2,3.3655,7.4756,0
120985,1.9999,0.2124,-2.0,2.9008,4.3893,-10.0076,44.0,28.2,3.3825,7.5775,0
121197,-2.0,-0.7046,0.3809,5.3664,-0.7023,2.0076,44.0,28.2,3.0767,7.3984,0
121408,0.0203,-2.0,1.9999,1.0458,25.6718,2.0687,44.8,18.9,3.1737,7.2946,0
121644,1.9999,-0.9609,-2.0,1.0992,-12.145,-5.771,44.8,18.9,3.2164,7.4219,0
121855,-2.0,-0.6772,-1.1846,-1.0763,15.542,-4.1679,44.8,18.9,3.2121,7.3876,0
122067,-2.0,0.637,-2.0,-2.1069,8.6641,-0.542,44.8,18.9,3.3593,7.4035,0
122278,1.9999,-1.6843,1.9999,5.0763,8.8855,2.3588,44.8,18.9,3.395,7.4308,0
122490,-0.1223,0.137,-2.0,1.1756,13.9313,-0.2595,44.8,18.9,3.3481,7.3932,0
122701,1.9999,-0.4666,-1.8691,1.8626,0.6718,-0.6794,44.8,18.9,3.3613,7.3816,0
122912,-0.334,-2.0,1.9999,-3.9771,-4.0763,-4.9389,44.8,18.9,3.3895,7.2774,0
123124,-2.0,-0.2305,-0.5276,-2.0153,-28.8473,-4.855,44.8,18.9,3.3787,7.3306,0
123336,-2.0,-1.5879,1.9999,5.1679,-5.0382,1.2137,44.8,18.9,3.3675,7.335,0
123547,-2.0,-1.5845,1.9999,-5.687,9.2977,-0.9466,44.8,18.9,3.2013,7.3065,0
123782,-2.0,-2.0,1.9999,0.3359,9.0916,-0.4733,44.8,18.9,3.3099,7.295,0
123994,-2.0,-2.0,1.9999,-5.4122,12.3817,0.771,44.8,18.9,3.3506,7.3916,0
124206,1.0032,-1.135,1.9999,3.1374,1.4885,1.3664,44.8,18.9,3.3086,7.2979,0
124417,0.8796,-1.9143,1.9999,-2.7176,0.2672,1.4885,44.8,18.9,3.261,7.3321,0
124628,-0.0945,-1.2021,1.9999,0.6565,-4.5267,6.4733,44.8,18.9,3.2804,7.3291,0
124840,1.9999,0.0483,-1.9194,-9.0229,8.5649,0.771,44.8,18.9,3.3037,7.3422,0
125052,1.9999,-2.0,1.9999,-7.2519,-0.6489,-1.1679,44.8,18.9,3.2566,7.3162,0
125263,-2.0,-0.7629,-1.7261,7.2748,5.0076,2.4733,44.8,18.9,3.1772,7.293,0
125475,1.9999,0.8611,-1.6768,-4.771,11.1679,4.542,44.8,18.9,3.2501,7.328,0
125686,-2.0,-0.7292,-1.0918,-0.4122,9.2061,3.7328,44.8,18.9,3.0814,7.2777,0
125922,-0.1777,-0.6418,-2.0,4.458,-2.1908,-0.4809,44.8,18.9,3.3332,7.2656,0
126133,1.9999,-0.2002,1.6311,-2.5878,-17.4504,-0.9847,44.8,18.9,3.3391,7.2767,0
126345,-2.0,0.0703,1.9999,-7.3664,9.8702,10.3282,44.8,18.9,3.3544,7.3242,0
126556,1.4001,-0.2888,-2.0,1.4962,0.0229,1.1985,44.8,18.9,3.36,7.1078,0
126768,1.9999,-0.8577,0.0403,-0.4504,3.0305,2.2748,44.8,18.9,3.1746,7.3349,0
126979,1.9999,-1.7114,0.2903,7.5649,-6.0687,0.0534,44.8,18.9,3.4105,7.227,0
127191,0.0129,0.2031,-2.0,-2.7099,-10.855,-3.6718,44.8,18.9,3.3779,7.2103,0
127402,0.6326,-1.4741,1.9999,-1.2214,20.5496,4.7176,44.8,18.9,3.3529,7.2824,0
127614,1.9999,-0.7825,-1.6155,-9.7557,31.0305,3.1985,44.8,18.9,3.2786,7.2736,0
127826,-0.4419,0.1106,-2.0,2.855,7.0,-0.1603,42.9,20.0,3.238,7.1821,0
128062,-0.8962,-1.7322,1.9999,4.6031,0.9084,3.4733,42.9,20.0,3.3705,7.2217,0
128273,1.9999,-1.3533,1.2441,5.2672,1.5496,1.9237,42.9,20.0,3.4329,7.2661,0
128484,-2.0,-1.9602,1.9999,2.855,9.5725,2.5344,42.9,20.0,3.444,7.2482,0
128696,0.5574,-0.2847,-2.0,-0.3893,3.8473,3.4046,42.9,20.0,3.4785,7.3287,0
128907,0.5735,-0.4338,-2.0,2.9084,-2.0916,-4.4046,42.9,20.0,3.446,7.3352,0
129119,0.634,-2.0,1.9999,-1.084,25.1679,1.6183,42.9,20.0,3.3646,7.3424,0
129330,1.9999,-0.8806,0.8347,-5.8702,10.0458,4.4885,42.9,20.0,3.3898,7.3348,0
129542,-2.0,-0.2886,-0.7405,3.0305,11.0076,5.0076,42.9,20.0,3.1558,7.355,0
129753,-2.0,-1.0549,1.9999,-2.9313,8.9618,3.9924,42.9,20.0,3.3305,7.3183,0
129965,-2.0,-2.0,1.9999,-5.6107,-14.2443,-4.9084,42.9,20.0,3.3007,7.3373,0
130200,-0.8892,-2.0,1.9999,-5.374,12.9313,-1.4046,42.9,20.0,3.3584,7.2767,0
130412,-1.8254,-1.3291,1.9999,-9.5725,8.5573,1.9542,42.9,20.0,3.3536,7.2689,0
130624,-2.0,-0.9314,1.9999,-0.0382,13.4122,3.9618,42.9,20.0,3.4311,7.2815,0
130835,-2.0,-1.5029,1.9999,1.4427,18.0153,1.2366,42.9,20.0,3.4213,7.3187,0
131047,1.9999,-1.4094,1.9999,3.7557,11.2901,5.5954,42.9,20.0,3.4056,7.3673,0
131258,1.9999,-1.4094,1.9999,3.7557,11.2901,5.5954,42.9,20.0,3.4054,7.3547,0
131468,0.2786,-1.8467,1.9999,-11.0305,8.0763,-0.9618,42.9,20.0,3.4237,7.3303,0
131680,-2.0,-0.6599,-2.0,3.7023,6.3588,1.0916,42.9,20.0,3.4157,7.3784,0
131891,-2.0,-0.6599,-2.0,3.7023,6.3588,1.0916,42.9,20.0,3.4629,7.3814,0
132101,1.6321,0.1689,-1.6091,-1.8092,13.1374,-3.7176,42.9,20.0,3.2587,7.3183,0
132337,1.6321,0.1689,-1.6091,-1.8092,13.1374,-3.7176,42.9,20.0,3.4262,7.2958,0
132547,-2.0,0.925,-2.0,-1.0153,9.7481,7.0687,42.9,20.0,3.4237,7.3269,0
132759,1.9999,0.3301,-2.0,3.7252,14.542,-0.4427,42.9,20.0,3.3967,7.2864,0
132970,1.9999,0.3301,-2.0,3.7252,14.542,-0.4427,42.9,20.0,3.4369,7.3459,0
133180,1.9999,0.3301,-2.0,3.7252,14.542,-0.4427,42.9,20.0,3.471,7.331,0
133390,1.9999,0.3301,-2.0,3.7252,14.542,-0.4427,42.9,20.0,3.5184,7.3271,0
133600,1.9999,-1.658,1.3091,-3.9924,21.626,2.4427,42.9,20.0,3.3727,7.3791,0
133812,1.9999,-0.6055,-0.7524,-1.7786,-1.7863,4.4733,42.9,20.0,3.3247,7.3936,0
134024,-2.0,-1.6772,1.9999,6.9313,-2.6947,-1.3435,42.9,20.0,3.3025,7.3925,0
134235,1.7705,-0.5139,1.9999,-2.687,-15.1221,4.6031,42.9,20.0,3.2432,7.3581,0
134471,-1.1475,0.9136,-2.0,7.5649,2.4809,3.3206,42.9,20.0,3.4009,7.2992,0
134682,1.9999,-1.5488,1.7261,0.7786,9.5267,-3.1374,42.9,20.0,3.3788,7.3267,0
134894,1.9999,-1.228,0.3831,1.4885,2.626,4.6183,42.9,20.0,3.4067,7.3696,0
135105,-1.6018,0.5381,-1.9409,-2.687,3.7023,-3.4809,42.9,20.0,3.4153,7.375,0
135316,1.8755,0.21,-1.8743,6.5725,-8.6183,0.2824,42.9,20.0,3.444,7.3807,0
135528,-2.0,-0.5796,0.502,-3.8626,0.374,-2.542,42.9,20.0,3.4657,7.3515,0
135739,-1.4172,-2.0,1.9999,8.0458,-10.7099,-1.6412,42.9,20.0,3.4417,7.4106,0
135951,-2.0,-0.5527,0.5085,6.1069,8.0076,6.7557,42.9,20.0,3.2617,7.4691,0
136163,0.1179,0.282,-2.0,-2.2137,9.9847,-0.8702,42.9,20.0,3.3408,7.3746,0
136374,1.9999,-1.6909,1.0173,-0.7786,2.3435,2.084,42.9,20.0,3.2667,7.3335,0
136609,1.9999,0.0093,-1.4309,3.0,-3.2366,-0.4504,42.9,20.0,3.3903,7.2838,0
136821,-2.0,-1.5779,1.9999,2.7481,9.9771,1.3359,42.9,20.0,3.3638,7.3192,0
137033,-2.0,-1.8213,1.9999,-2.2748,18.0229,1.6336,42.9,20.0,3.4176,7.2878,0
137244,-0.5227,-1.616,1.9999,-6.6718,0.3817,4.2366,42.9,20.0,3.3743,7.3915,0
137456,-2.0,-2.0,1.9999,-3.4427,3.3053,-4.3511,42.9,20.0,3.2912,7.3475,0
137667,1.9999,-0.4722,-2.0,-3.0458,14.5878,4.8092,42.9,20.0,3.4177,7.3858,0
137879,-2.0,-1.5972,1.9999,-1.6947,6.8473,1.8015,42.9,20.0,3.451,7.3406,0
138090,0.5813,-2.0,1.9999,4.9618,-5.229,2.9771,42.9,20.0,3.3634,7.5589,0
138302,-1.4946,-0.1992,-1.9697,-4.8473,6.2137,-0.542,42.9,20.0,3.2357,7.3559,0
138513,1.9999,-0.5769,-0.5491,-14.5267,14.2901,-1.4275,49.3,20.0,3.2832,7.4084,0
138749,1.366,-2.0,1.9999,8.9008,-3.2214,2.0458,49.3,20.0,3.3588,7.2574,0
138960,-1.603,-2.0,1.9999,-1.0229,-11.3206,-0.5725,49.3,20.0,3.4084,7.3651,0
139172,1.0354,-0.6582,1.9999,-5.1221,20.4198,0.1985,49.3,20.0,3.3804,7.3244,0
139383,-1.4578,0.3159,-2.0,1.5038,14.4504,0.0382,49.3,20.0,3.4764,7.4071,0
139594,-2.0,-1.062,0.3254,1.2977,15.1908,1.9084,49.3,20.0,3.4323,7.3544,0
139806,-2.0,-1.5864,-0.3027,2.1145,-2.2443,-0.9084,49.3,20.0,3.2696,7.401,0
140018,-2.0,-1.1455,1.9999,-0.7481,11.8321,-1.7786,49.3,20.0,3.4419,7.3559,0
140229,-2.0,-0.2961,1.5347,-3.6031,1.7023,8.6412,49.3,20.0,3.2545,7.37,0
140441,-2.0,-2.0,1.9999,-1.229,5.0,3.0916,49.3,20.0,3.2953,7.3467,0
140652,1.9999,-2.0,1.9999,2.4504,14.3817,-6.626,46.6,20.0,3.2325,7.3234,0
140888,-1.1216,0.2249,-2.0,0.4504,-9.5878,-5.0,46.6,20.0,3.4254,7.253,0
141099,-2.0,-0.4624,1.6719,-2.1527,9.229,5.4198,46.6,20.0,3.4168,7.3064,0
141311,1.9397,-2.0,1.9999,9.0992,-2.8397,3.5496,46.6,20.0,3.3476,7.2679,0
141522,-2.0,-0.1211,0.1338,-3.8855,-8.0458,-3.916,46.6,20.0,3.3375,7.3862,0
141734,-2.0,-1.5312,1.9999,-9.0458,11.1908,1.2061,46.6,20.0,3.2026,7.3376,0
141945,1.9999,-2.0,1.9999,-9.7557,26.0611,3.1985,46.6,20.0,3.3768,7.3729,0
142156,1.9999,-0.6406,-1.2568,-0.3893,1.8092,1.5038,46.6,20.0,3.3903,7.3483,0
142368,-2.0,-1.8091,1.9999,6.0305,4.2977,-3.6718,46.6,20.0,3.3891,7.3766,0
